ProductId,Summary_Text,Sentiment,Predictions
B006MONQMC,"I love this stuff! And so does my grandson Mr Picky!<br /><br />Easy to use, although a little sizable to tote around.<br /><br />Good fruit flavor, no after taste.<br />Mixes very easily in (dull, boring, plain) water.<br /><br />I keep mine at work, assuring I drink more water!  It works.<br /><br />As far as the energy value, I'm really not sure.<br /><br />I plan to continue to buy this product.<br /><br />Thank you.<br />MEF",1,1
B006MONQMC,I would buy this again I really enjoyed this product. I drink a ton of water but sometimes it just needs a little added flavor and this product does just that. It is great for those who love just a little flavor and for those who like a more intense flavor you can just add a little more. It makes it something everyone can enjoy.,1,1
B006MONQMC,"Tastes great and get your Vitamin's too OK, so I'm beverage dependent.  Not alcohol, just beverage.  I like to have a drink with me in the car and in the home.  A healthy drink that tastes good.  That's why Vitamin Squeeze Energy Drink, Fruit Punch was good.  At first it tasted a little like a chewable vitamin C, but then I put more into my water and it tasted great.  If you're looking for a fun way to get your Vitamin's - get a glass of ice water and squeeze this in!  Love it.",1,1
B006MONQMC,"Fairly Decent You get a 12-oz garden variety water with additives.  This item claims to contain added vitamins and nutrients as well as serve as an energy booster.  It tastes pretty good, although it has a bizarre after taste.  Still, it's refreshing during<br />these dog days of summer that start early in the Sun Zone.  Just be sure to refrigerate it.<br /><br />On the plus side, if you don't drink a lot of water, this will certainly encourage you do to so if for no other reason than to wash away the after taste.",0,1
B006MONQMC,"Bland & No Energy Boost The flavor was very bland, and even with several squirts it still tasted like very watered down fruit punch.  Also, it didn't provide any discernable boost in energy. It was, however, a nice break from plain water.",-1,-1
B006MONQMC,"A Good Value for a Water Additive Compared to its competitors like Mio, I think Vitamin Squeeze is a good value, given the size and the decent nutritional value.  The taste isn't bad and it does give you a bit of a lift, without the stomach clenching 5 Hour Energy taste. I don't know if I would order a 4 pack, but this is a good product.",1,1
B006MONQMC,"another gimmick The best I can say about this product is that the color is lovely in the glass and on my skin and clothes where it stained me the first time I squeezed a bit too hard and it splattered me. The vividness of the color and the fact that it causes neon stains made me wonder if I should be ingesting it. But I did.<br /><br />The flavor is sickly sweet and very ""chemical"". Much like Hawaiian Punch, and about as healthy feeling. I could not find a concentration at which it tasted good without tasting like sucrose-sweetened Kool-Aid. If you like chemical-tasting diet Kool-Aid type drinks, you might enjoy this very much. I don't, so I didn't.",-1,-1
B006MONQMC,"Better value and tastes better than Mio in my opinion, fruit punch flavor is pretty good I haven't tried a lot of water additives but I have tried several different flavors of Mio and didn't care much for the taste. Mio is also very costly for the size of the bottle which is less than 2 oz. and has no real nutritional value. I have only tried the Fruit Punch flavor but it's pretty good. I am not jumping with joy over the taste but it's my favorite so far out of what I have tried. It taste reminds me of Tahitian Treat soda but with much less sweetener. I like that it comes in a large 12 oz. bottle because value is very important to me and the price fairly reasonable to me. It also has added Vitamin C, B6, B5, B12, B3, Zinc, Chromium and Magnesium. It also has an unknown amount of caffeine but it only seems to have a small dose per serving because it's hardly noticeable. Overall I like this product look forward to trying other flavors.",1,1
B006MONQMC,"After taste galore I like Vitamin Water.  I was excited to see this.<br />I realize that taste is a very subjective thing.  I can't say that I liked it.  The plastic taste was pretty strong and the after taste did not go away.<br />I am not a big fan of Crystal Lite.  Mostly because it has an after taste that I do not like.  This was similar to that only a little stronger, and the taste stayed longer.<br /><br />If you can find a sample, I would suggest trying that first before buying a large bottle.  If you like it, it gets added to water to dilute it.  If you don't like it, you're not out too much money.",-1,-1
B006MONQMC,"I can drink it Definitely fruit punch, reminiscent of Hawaiian Punch (a flavor I remember from my childhood). This drink additive sports a full days RDA of vitamin C and nearly half of the RDA of four B vitamins, no sugar and an unknown quantity of caffeine per tablespoon serving size.<br /><br />I am a big advocate of B vitamins for stress relief, but cannot say that I have ever felt an energy boost from taking B-complex, and see the same lack of effect from this additive. I drink it daily on my way to the gym and, honestly, haven't seen much effect from this product other than the flavoring in my water. Maybe, those that do not regularly take a B-complex or drink the 2-3 cups of coffee that I do will feel more of a boost. The lack of B9 (folate) seems like an oversight being such an obvious benefit to women of child-bearing age.<br /><br />Overall, I can drink it but don't see myself going out of my way to buy more. P-)",0,1
